claim_id,policy_id,claim_amount_requested,claim_amount_settled,settlement_time_days,claim_status,is_fraudulent
CLM-11485,POL-11657,1182.13,0.0,32,Pending,0
CLM-11486,POL-11659,265.66,202.64,20,Approved,0
CLM-11487,POL-11662,1319.41,0.0,26,Pending,0
CLM-11488,POL-11664,3890.39,0.0,7,Pending,0
CLM-11489,POL-11667,3826.88,2986.03,32,Approved,0
CLM-11490,POL-11668,739.36,607.45,19,Approved,0
CLM-11491,POL-11668,3863.77,0.0,16,Rejected,0
CLM-11492,POL-11668,3976.54,3284.5,25,Approved,0
CLM-11493,POL-11669,1265.65,1070.47,19,Approved,0
CLM-11494,POL-11673,471.24,0.0,1,Rejected,0
CLM-11495,POL-11673,1588.06,0.0,9,Rejected,0
CLM-11496,POL-11674,845.44,663.23,10,Approved,0
CLM-11497,POL-11675,3448.28,0.0,8,Rejected,0
CLM-11498,POL-11677,3877.48,0.0,36,Rejected,0
CLM-11499,POL-11677,4757.09,4648.53,12,Approved,0
CLM-11500,POL-11678,4435.49,2806.77,39,Approved,0
CLM-11501,POL-11679,3698.56,0.0,10,Pending,0
CLM-11502,POL-11682,1932.79,1614.89,19,Approved,0
CLM-11503,POL-11683,2768.5,1675.99,11,Approved,0
CLM-11504,POL-11684,378.49,0.0,1,Rejected,0
CLM-11505,POL-11685,323.2,230.36,19,Approved,0
CLM-11506,POL-11686,8143.58,0.0,69,Pending,1
CLM-11507,POL-11686,2015.19,1444.82,2,Approved,0
CLM-11508,POL-11687,1572.82,1571.87,1,Approved,0
CLM-11509,POL-11689,4588.14,0.0,1,Rejected,0
CLM-11510,POL-11690,1840.04,1396.49,13,Approved,0
CLM-11511,POL-11691,1378.78,0.0,7,Rejected,0
CLM-11512,POL-11693,1326.8,1261.84,20,Approved,0
CLM-11513,POL-11696,12735.36,0.0,53,Rejected,1
CLM-11514,POL-11698,2279.92,1702.43,3,Approved,0
CLM-11515,POL-11700,1948.59,0.0,5,Pending,0
CLM-11516,POL-11701,3585.7,3063.44,41,Approved,0
CLM-11517,POL-11702,2715.72,1706.92,20,Approved,0
CLM-11518,POL-11703,2684.55,2381.63,18,Approved,0
CLM-11519,POL-11705,562.47,375.0,5,Approved,0
CLM-11520,POL-11706,3572.22,2498.19,23,Approved,0
CLM-11521,POL-11707,3395.86,0.0,28,Rejected,0
CLM-11522,POL-11708,4464.55,2775.85,1,Approved,0
CLM-11523,POL-11708,1512.6,968.44,11,Approved,0
CLM-11524,POL-11709,3382.2,2114.44,7,Approved,0
CLM-11525,POL-11710,1452.8,1344.9,34,Approved,0
CLM-11526,POL-11711,3068.8,2836.22,7,Approved,0
CLM-11527,POL-11711,2628.89,0.0,2,Pending,0
CLM-11528,POL-11712,489.15,327.8,45,Approved,0
CLM-11529,POL-11714,1911.35,0.0,34,Rejected,0
CLM-11530,POL-11715,3417.52,0.0,40,Rejected,0
CLM-11531,POL-11718,772.22,0.0,40,Rejected,0
CLM-11532,POL-11718,3039.9,2217.55,11,Approved,0
CLM-11533,POL-11718,332.27,323.99,38,Approved,0
CLM-11534,POL-11719,2975.14,0.0,38,Pending,0
CLM-11535,POL-11720,1246.79,0.0,28,Rejected,0
CLM-11536,POL-11721,2507.09,2504.29,40,Approved,0
CLM-11537,POL-11721,949.54,897.37,25,Approved,0
CLM-11538,POL-11723,966.69,730.84,15,Approved,0
CLM-11539,POL-11723,1072.72,763.77,34,Approved,0
CLM-11540,POL-11725,3456.75,2176.94,13,Approved,0
CLM-11541,POL-11726,3206.18,2555.37,26,Approved,0
CLM-11542,POL-11727,3777.29,0.0,15,Pending,0
CLM-11543,POL-11728,1188.87,780.83,26,Approved,0
CLM-11544,POL-11730,1395.09,868.66,20,Approved,0
CLM-11545,POL-11730,2521.62,0.0,48,Pending,0
CLM-11546,POL-11730,4677.32,0.0,1,Pending,0
CLM-11547,POL-11731,3040.58,2230.03,12,Approved,0
CLM-11548,POL-11732,3353.75,2145.58,2,Approved,0
CLM-11549,POL-11733,458.21,409.67,22,Approved,0
CLM-11550,POL-11734,3536.31,2423.78,64,Approved,0
CLM-11551,POL-11735,1017.95,965.97,35,Approved,0
CLM-11552,POL-11736,4158.19,3900.04,45,Approved,0
CLM-11553,POL-11736,2744.66,0.0,72,Pending,1
CLM-11554,POL-11737,3031.09,2289.45,36,Approved,0
CLM-11555,POL-11737,13503.4,0.0,71,Rejected,1
CLM-11556,POL-11738,2669.01,1829.63,11,Approved,0
CLM-11557,POL-11740,906.24,796.55,7,Approved,0
CLM-11558,POL-11740,1109.59,788.97,10,Approved,0
CLM-11559,POL-11740,411.52,0.0,1,Rejected,0
CLM-11560,POL-11742,1957.58,1417.92,6,Approved,0
CLM-11561,POL-11742,4306.39,3651.32,1,Approved,0
CLM-11562,POL-11744,3015.82,2859.22,44,Approved,0
CLM-11563,POL-11745,640.09,461.02,37,Approved,0
CLM-11564,POL-11745,4220.81,2922.0,29,Approved,0
CLM-11565,POL-11746,1379.21,0.0,23,Pending,0
CLM-11566,POL-11747,1037.64,937.94,20,Approved,0
CLM-11567,POL-11747,10778.45,0.0,85,Rejected,1
CLM-11568,POL-11748,4093.39,4017.58,1,Approved,0
CLM-11569,POL-11750,2569.76,0.0,2,Pending,0
CLM-11570,POL-11752,4239.34,2977.25,23,Approved,0
CLM-11571,POL-11753,4855.39,0.0,28,Rejected,0
CLM-11572,POL-11754,4409.35,0.0,9,Rejected,0
CLM-11573,POL-11754,3658.96,2451.18,32,Approved,0
CLM-11574,POL-11756,2979.71,2558.45,25,Approved,0
CLM-11575,POL-11758,2070.36,1536.13,26,Approved,0
CLM-11576,POL-11759,2542.71,0.0,20,Pending,0
CLM-11577,POL-11760,276.96,175.43,42,Approved,0
CLM-11578,POL-11761,1329.01,0.0,12,Rejected,0
CLM-11579,POL-11762,1754.46,1270.57,15,Approved,0
CLM-11580,POL-11763,4062.19,4003.24,24,Approved,0
CLM-11581,POL-11763,3723.14,3467.82,6,Approved,0
CLM-11582,POL-11765,3737.64,3350.81,1,Approved,0
CLM-11583,POL-11766,1446.73,1138.76,19,Approved,0
CLM-11584,POL-11766,991.92,842.36,46,Approved,0
CLM-11585,POL-11767,735.05,584.73,58,Approved,0
CLM-11586,POL-11768,4714.69,0.0,20,Rejected,0
CLM-11587,POL-11769,840.39,698.76,1,Approved,0
CLM-11588,POL-11770,2929.82,0.0,26,Pending,0
CLM-11589,POL-11771,4562.07,3559.88,1,Approved,0
CLM-11590,POL-11772,3354.45,3048.54,21,Approved,0
CLM-11591,POL-11773,1442.42,0.0,42,Rejected,0
CLM-11592,POL-11773,3734.61,2309.36,1,Approved,0
CLM-11593,POL-11775,4971.86,3548.79,35,Approved,0
CLM-11594,POL-11776,1840.81,0.0,32,Pending,0
CLM-11595,POL-11778,1327.83,1212.84,16,Approved,0
CLM-11596,POL-11780,214.87,151.71,21,Approved,0
CLM-11597,POL-11781,1012.59,878.62,12,Approved,0
CLM-11598,POL-11782,642.4,0.0,33,Pending,0
CLM-11599,POL-11783,4972.18,4442.24,20,Approved,0
CLM-11600,POL-11784,1273.28,889.91,14,Approved,0
CLM-11601,POL-11785,4974.21,4776.1,29,Approved,0
CLM-11602,POL-11786,4433.61,0.0,23,Pending,0
CLM-11603,POL-11787,2340.42,2279.91,50,Approved,0
CLM-11604,POL-11788,1137.44,0.0,36,Rejected,0
CLM-11605,POL-11789,4161.98,2921.22,5,Approved,0
CLM-11606,POL-11790,850.56,633.23,45,Approved,0
CLM-11607,POL-11791,2651.98,2592.45,1,Approved,0
CLM-11608,POL-11792,1654.43,1145.44,6,Approved,0
CLM-11609,POL-11792,2044.88,1366.93,21,Approved,0
CLM-11610,POL-11793,712.36,0.0,11,Pending,0
CLM-11611,POL-11793,4395.13,4371.15,17,Approved,0
CLM-11612,POL-11794,986.52,822.31,3,Approved,0
CLM-11613,POL-11794,3135.88,0.0,24,Pending,0
CLM-11614,POL-11795,2036.67,2017.59,45,Approved,0
CLM-11615,POL-11796,4976.98,0.0,11,Pending,0
CLM-11616,POL-11798,2448.89,2085.18,23,Approved,0
CLM-11617,POL-11798,1611.34,1506.25,7,Approved,0
CLM-11618,POL-11799,3475.16,0.0,23,Pending,0
CLM-11619,POL-11801,2567.79,2188.4,1,Approved,0
CLM-11620,POL-11802,3714.44,0.0,43,Pending,0
CLM-11621,POL-11804,3440.33,3051.99,7,Approved,0
CLM-11622,POL-11804,1260.03,0.0,36,Pending,0
CLM-11623,POL-11804,3721.57,3153.5,39,Approved,0
CLM-11624,POL-11807,1605.94,0.0,4,Rejected,0
CLM-11625,POL-11809,3419.45,3371.29,19,Approved,0
CLM-11626,POL-11810,10877.81,0.0,64,Rejected,1
CLM-11627,POL-11810,3742.88,3690.78,10,Approved,0
CLM-11628,POL-11810,1495.62,1453.13,17,Approved,0
CLM-11629,POL-11812,1139.65,928.53,24,Approved,0
CLM-11630,POL-11813,3373.89,3124.09,19,Approved,0
CLM-11631,POL-11815,277.31,209.76,19,Approved,0
CLM-11632,POL-11815,3429.46,0.0,5,Pending,0
CLM-11633,POL-11816,2008.9,0.0,14,Pending,0
CLM-11634,POL-11817,1924.07,0.0,33,Pending,0
CLM-11635,POL-11818,2734.48,1646.7,14,Approved,0
CLM-11636,POL-11819,1463.38,982.37,15,Approved,0
CLM-11637,POL-11820,3290.59,0.0,27,Rejected,0
CLM-11638,POL-11821,8104.13,0.0,80,Rejected,1
CLM-11639,POL-11823,2313.36,0.0,1,Rejected,0
CLM-11640,POL-11824,659.29,500.39,9,Approved,0
CLM-11641,POL-11824,12073.88,0.0,48,Pending,1
CLM-11642,POL-11825,1044.69,943.78,19,Approved,0
CLM-11643,POL-11825,1538.43,996.37,27,Approved,0
CLM-11644,POL-11827,828.7,0.0,24,Pending,0
CLM-11645,POL-11828,663.44,630.49,26,Approved,0
CLM-11646,POL-11828,360.06,260.83,1,Approved,0
CLM-11647,POL-11828,470.61,0.0,35,Pending,0
CLM-11648,POL-11829,1288.59,1025.74,1,Approved,0
CLM-11649,POL-11829,881.81,588.34,27,Approved,0
CLM-11650,POL-11830,2854.0,2025.69,8,Approved,0
CLM-11651,POL-11833,3328.52,0.0,80,Rejected,1
CLM-11652,POL-11834,1305.5,1033.6,24,Approved,0
CLM-11653,POL-11836,1521.95,1082.78,5,Approved,0
CLM-11654,POL-11837,4309.62,3912.97,8,Approved,0
CLM-11655,POL-11837,1009.46,0.0,23,Pending,0
CLM-11656,POL-11838,11420.71,0.0,86,Rejected,1
CLM-11657,POL-11840,4511.64,4053.7,1,Approved,0
CLM-11658,POL-11840,3732.86,3488.84,12,Approved,0
CLM-11659,POL-11841,2682.92,2158.77,26,Approved,0
CLM-11660,POL-11842,4309.98,0.0,29,Rejected,0
CLM-11661,POL-11843,3179.13,0.0,15,Pending,0
CLM-11662,POL-11844,1325.36,968.37,1,Approved,0
CLM-11663,POL-11844,1359.33,1285.25,24,Approved,0
CLM-11664,POL-11845,3991.83,3574.97,32,Approved,0
CLM-11665,POL-11846,3308.32,0.0,35,Rejected,0
CLM-11666,POL-11852,3281.07,3037.99,8,Approved,0
CLM-11667,POL-11853,3839.99,2957.83,17,Approved,0
CLM-11668,POL-11853,597.86,0.0,52,Pending,0
CLM-11669,POL-11856,4238.82,3368.05,29,Approved,0
CLM-11670,POL-11856,8482.8,0.0,46,Rejected,1
CLM-11671,POL-11856,3304.29,0.0,38,Pending,0
CLM-11672,POL-11857,4790.18,4114.87,12,Approved,0
CLM-11673,POL-11858,3138.2,0.0,22,Pending,0
CLM-11674,POL-11858,2085.7,1462.69,62,Approved,0
CLM-11675,POL-11858,939.14,683.89,20,Approved,0
CLM-11676,POL-11859,328.54,198.61,37,Approved,0
CLM-11677,POL-11859,2990.0,2540.86,15,Approved,0
CLM-11678,POL-11860,1373.1,1160.9,10,Approved,0
CLM-11679,POL-11861,1217.79,958.34,13,Approved,0
CLM-11680,POL-11862,1629.46,0.0,48,Rejected,0
CLM-11681,POL-11863,1658.1,1421.98,5,Approved,0
CLM-11682,POL-11864,2101.8,1592.3,3,Approved,0
CLM-11683,POL-11864,3241.91,1978.51,8,Approved,0
CLM-11684,POL-11865,2836.34,2395.97,8,Approved,0
CLM-11685,POL-11865,2689.78,0.0,1,Rejected,0
CLM-11686,POL-11865,248.78,180.71,1,Approved,0
CLM-11687,POL-11867,4767.53,3282.57,18,Approved,0
CLM-11688,POL-11869,3409.66,3081.44,35,Approved,0
CLM-11689,POL-11870,1233.27,0.0,28,Pending,0
CLM-11690,POL-11870,726.78,652.73,31,Approved,0
CLM-11691,POL-11871,765.58,0.0,18,Pending,0
CLM-11692,POL-11872,4708.27,0.0,30,Rejected,0
CLM-11693,POL-11874,2820.67,2419.71,39,Approved,0
CLM-11694,POL-11875,940.03,765.43,15,Approved,0
CLM-11695,POL-11876,1187.9,0.0,11,Rejected,0
CLM-11696,POL-11878,2574.1,0.0,1,Rejected,0
CLM-11697,POL-11879,761.74,618.75,31,Approved,0
CLM-11698,POL-11880,1122.18,911.22,40,Approved,0
CLM-11699,POL-11884,3904.43,0.0,29,Pending,0
CLM-11700,POL-11886,3168.74,0.0,7,Rejected,0
CLM-11701,POL-11887,2072.87,0.0,88,Rejected,1
CLM-11702,POL-11888,2491.29,1888.99,17,Approved,0
CLM-11703,POL-11888,1029.96,0.0,1,Pending,0
CLM-11704,POL-11889,1476.81,1339.47,34,Approved,0
CLM-11705,POL-11891,3299.47,2636.6,26,Approved,0
CLM-11706,POL-11892,1345.31,845.43,37,Approved,0
CLM-11707,POL-11892,1018.73,0.0,33,Pending,0
CLM-11708,POL-11893,3564.14,0.0,62,Rejected,1
CLM-11709,POL-11894,1841.48,0.0,16,Rejected,0
CLM-11710,POL-11895,3987.93,0.0,1,Pending,0
CLM-11711,POL-11896,3425.64,2804.72,13,Approved,0
CLM-11712,POL-11896,4382.03,4009.73,35,Approved,0
CLM-11713,POL-11897,3797.77,3248.01,18,Approved,0
CLM-11714,POL-11899,4548.58,0.0,40,Pending,0
CLM-11715,POL-11899,4961.44,0.0,1,Rejected,0
CLM-11716,POL-11900,3043.15,0.0,75,Rejected,1
CLM-11717,POL-11903,2521.79,2036.58,13,Approved,0
CLM-11718,POL-11904,739.92,633.13,23,Approved,0
CLM-11719,POL-11904,4144.07,2592.66,26,Approved,0
CLM-11720,POL-11908,2627.2,2435.42,8,Approved,0
CLM-11721,POL-11909,2289.07,2150.8,13,Approved,0
CLM-11722,POL-11911,3039.17,0.0,40,Rejected,0
CLM-11723,POL-11912,351.99,0.0,37,Pending,0
CLM-11724,POL-11915,1034.56,727.98,12,Approved,0
CLM-11725,POL-11918,4652.76,3348.24,19,Approved,0
CLM-11726,POL-11919,3004.39,2100.82,27,Approved,0
CLM-11727,POL-11920,1402.24,862.59,39,Approved,0
CLM-11728,POL-11921,2305.03,0.0,78,Rejected,1
CLM-11729,POL-11921,4542.39,4509.23,26,Approved,0
CLM-11730,POL-11923,7723.96,0.0,87,Rejected,1
CLM-11731,POL-11924,1130.46,795.82,43,Approved,0
CLM-11732,POL-11924,3988.11,0.0,1,Rejected,0
CLM-11733,POL-11924,683.41,517.58,9,Approved,0
CLM-11734,POL-11926,1935.39,1707.47,42,Approved,0
CLM-11735,POL-11927,4763.01,3565.69,36,Approved,0
CLM-11736,POL-11931,957.16,678.48,38,Approved,0
CLM-11737,POL-11933,208.51,175.2,25,Approved,0
CLM-11738,POL-11933,214.24,147.3,16,Approved,0
CLM-11739,POL-11934,2492.52,1727.3,27,Approved,0
CLM-11740,POL-11934,1425.27,1315.58,26,Approved,0
CLM-11741,POL-11938,3395.59,0.0,37,Rejected,0
CLM-11742,POL-11940,1617.56,1233.5,42,Approved,0
CLM-11743,POL-11941,2025.53,0.0,33,Rejected,0
CLM-11744,POL-11942,4359.55,3197.43,19,Approved,0
CLM-11745,POL-11944,3998.55,3457.89,6,Approved,0
CLM-11746,POL-11945,3779.76,0.0,1,Rejected,0
CLM-11747,POL-11952,1901.25,1495.2,41,Approved,0
CLM-11748,POL-11952,1910.75,1477.79,29,Approved,0
CLM-11749,POL-11953,3180.62,3027.41,15,Approved,0
CLM-11750,POL-11954,13914.95,0.0,82,Rejected,1
CLM-11751,POL-11955,2253.25,1973.23,19,Approved,0
CLM-11752,POL-11955,540.98,0.0,32,Pending,0
CLM-11753,POL-11955,4886.6,3585.61,40,Approved,0
CLM-11754,POL-11956,8875.5,0.0,79,Rejected,1
CLM-11755,POL-11957,2941.05,1775.61,1,Approved,0
CLM-11756,POL-11958,2349.47,0.0,7,Rejected,0
CLM-11757,POL-11959,3369.08,2499.44,24,Approved,0
CLM-11758,POL-11960,1343.66,1298.71,1,Approved,0
CLM-11759,POL-11961,4094.52,2983.06,15,Approved,0
CLM-11760,POL-11961,795.46,626.89,11,Approved,0
CLM-11761,POL-11962,567.65,356.7,43,Approved,0
CLM-11762,POL-11964,1253.89,970.7,15,Approved,0
CLM-11763,POL-11966,4975.03,4527.52,52,Approved,0
CLM-11764,POL-11967,1692.36,1192.75,23,Approved,0
CLM-11765,POL-11968,4614.65,3890.19,20,Approved,0
CLM-11766,POL-11969,1129.83,1060.81,8,Approved,0
CLM-11767,POL-11971,2062.02,2026.79,21,Approved,0
CLM-11768,POL-11971,3289.57,2087.5,19,Approved,0
CLM-11769,POL-11972,2623.63,2431.12,33,Approved,0
CLM-11770,POL-11973,1249.59,849.13,61,Approved,0
CLM-11771,POL-11973,1879.98,0.0,22,Pending,0
CLM-11772,POL-11973,2513.69,2144.05,20,Approved,0
CLM-11773,POL-11975,2363.84,0.0,6,Rejected,0
CLM-11774,POL-11978,2073.34,1272.84,37,Approved,0
CLM-11775,POL-11979,1904.35,1421.77,4,Approved,0
CLM-11776,POL-11980,3732.83,2743.4,4,Approved,0
CLM-11777,POL-11981,1255.86,0.0,33,Pending,0
CLM-11778,POL-11982,793.55,785.17,1,Approved,0
CLM-11779,POL-11983,1570.9,0.0,23,Pending,0
CLM-11780,POL-11983,360.7,0.0,12,Rejected,0
CLM-11781,POL-11984,2292.06,1483.25,22,Approved,0
CLM-11782,POL-11985,1148.07,828.16,11,Approved,0
CLM-11783,POL-11985,897.64,695.77,1,Approved,0
CLM-11784,POL-11986,653.3,460.11,1,Approved,0
CLM-11785,POL-11987,4250.36,4108.59,28,Approved,0
CLM-11786,POL-11988,2913.19,0.0,20,Pending,0
CLM-11787,POL-11988,841.53,518.14,39,Approved,0
CLM-11788,POL-11989,4888.05,0.0,24,Rejected,0
CLM-11789,POL-11993,1651.26,1535.62,11,Approved,0
CLM-11790,POL-11993,2042.05,0.0,1,Rejected,0
CLM-11791,POL-11994,2715.34,1714.58,35,Approved,0
CLM-11792,POL-11998,2674.16,2642.26,4,Approved,0
CLM-11793,POL-12001,4260.54,4258.78,45,Approved,0
CLM-11794,POL-12002,6397.17,0.0,73,Rejected,1
CLM-11795,POL-12003,4719.45,0.0,22,Pending,0
CLM-11796,POL-12004,4372.55,2950.26,19,Approved,0
CLM-11797,POL-12004,392.36,383.46,22,Approved,0
CLM-11798,POL-12005,3856.97,3062.45,8,Approved,0
CLM-11799,POL-12005,2462.31,0.0,38,Pending,0
CLM-11800,POL-12006,1852.46,0.0,20,Pending,0
CLM-11801,POL-12009,4599.64,4508.04,22,Approved,0
CLM-11802,POL-12012,1923.12,0.0,17,Rejected,0
CLM-11803,POL-12012,1962.36,1785.74,37,Approved,0
CLM-11804,POL-12013,698.8,0.0,33,Pending,0
CLM-11805,POL-12013,1653.55,1105.8,24,Approved,0
CLM-11806,POL-12014,2820.34,0.0,4,Pending,0
CLM-11807,POL-12014,4957.86,0.0,88,Rejected,1
CLM-11808,POL-12015,852.84,667.84,23,Approved,0
CLM-11809,POL-12016,377.74,0.0,36,Pending,0
CLM-11810,POL-12017,2481.5,0.0,14,Pending,0
CLM-11811,POL-12019,4814.5,0.0,1,Rejected,0
CLM-11812,POL-12020,1984.44,0.0,41,Rejected,0
CLM-11813,POL-12020,4104.25,2701.36,39,Approved,0
CLM-11814,POL-12020,3952.75,3638.44,1,Approved,0
CLM-11815,POL-12023,2477.06,1501.2,1,Approved,0
CLM-11816,POL-12026,3182.77,2967.08,12,Approved,0
CLM-11817,POL-12027,4622.35,0.0,16,Pending,0
CLM-11818,POL-12028,576.99,430.61,9,Approved,0
CLM-11819,POL-12029,4755.37,4191.92,39,Approved,0
CLM-11820,POL-12030,1599.27,1217.14,1,Approved,0
CLM-11821,POL-12031,2176.38,0.0,31,Rejected,0
CLM-11822,POL-12033,1879.5,0.0,11,Rejected,0
CLM-11823,POL-12037,10713.09,0.0,62,Pending,1
CLM-11824,POL-12037,4466.43,0.0,12,Pending,0
CLM-11825,POL-12037,4690.7,4419.36,32,Approved,0
CLM-11826,POL-12038,357.51,273.65,57,Approved,0
CLM-11827,POL-12039,4783.33,3379.47,25,Approved,0
CLM-11828,POL-12039,2603.05,2099.59,14,Approved,0
CLM-11829,POL-12041,4943.32,4677.49,1,Approved,0
CLM-11830,POL-12042,385.94,308.11,39,Approved,0
CLM-11831,POL-12042,2015.6,2002.3,24,Approved,0
CLM-11832,POL-12043,4501.6,3703.69,29,Approved,0
CLM-11833,POL-12044,3536.36,3271.0,1,Approved,0
CLM-11834,POL-12045,14385.54,0.0,47,Rejected,1
CLM-11835,POL-12046,4701.79,4595.03,4,Approved,0
CLM-11836,POL-12046,1176.75,891.01,17,Approved,0
CLM-11837,POL-12048,4110.54,3400.11,9,Approved,0
CLM-11838,POL-12049,1850.67,1151.53,34,Approved,0
CLM-11839,POL-12050,1801.39,1190.76,18,Approved,0
CLM-11840,POL-12052,3052.3,0.0,42,Pending,0
CLM-11841,POL-12053,1440.12,1082.65,20,Approved,0
CLM-11842,POL-12054,8392.51,0.0,68,Rejected,1
CLM-11843,POL-12056,2881.24,0.0,18,Pending,0
CLM-11844,POL-12057,1715.38,1658.77,5,Approved,0
CLM-11845,POL-12058,4454.76,0.0,1,Pending,0
CLM-11846,POL-12058,3722.39,2625.59,31,Approved,0
CLM-11847,POL-12059,4017.76,0.0,42,Rejected,0
CLM-11848,POL-12062,1347.03,1107.55,29,Approved,0
CLM-11849,POL-12063,699.94,485.15,26,Approved,0
CLM-11850,POL-12063,9052.78,0.0,79,Rejected,1
CLM-11851,POL-12064,1621.21,1420.56,39,Approved,0
CLM-11852,POL-12064,2475.83,2259.9,29,Approved,0
CLM-11853,POL-12066,3415.64,3193.15,1,Approved,0
CLM-11854,POL-12069,3335.71,0.0,23,Rejected,0
CLM-11855,POL-12070,1769.83,1521.23,22,Approved,0
CLM-11856,POL-12071,342.52,0.0,25,Rejected,0
CLM-11857,POL-12073,1969.85,0.0,7,Pending,0
CLM-11858,POL-12075,4900.89,3729.09,27,Approved,0
CLM-11859,POL-12079,3056.22,2642.09,14,Approved,0
CLM-11860,POL-12081,4455.73,2871.39,31,Approved,0
CLM-11861,POL-12084,668.77,462.71,18,Approved,0
CLM-11862,POL-12085,1453.89,1452.45,17,Approved,0
CLM-11863,POL-12086,1120.8,863.31,21,Approved,0
CLM-11864,POL-12090,1522.65,1314.58,15,Approved,0
CLM-11865,POL-12091,3699.87,0.0,18,Rejected,0
CLM-11866,POL-12092,4388.73,4304.36,14,Approved,0
CLM-11867,POL-12093,2568.97,2298.39,10,Approved,0
CLM-11868,POL-12095,3926.64,2691.14,12,Approved,0
CLM-11869,POL-12095,508.67,474.11,19,Approved,0
CLM-11870,POL-12096,2285.13,1504.6,30,Approved,0
CLM-11871,POL-12097,1045.67,959.18,18,Approved,0
CLM-11872,POL-12098,3152.65,0.0,32,Rejected,0
CLM-11873,POL-12098,4348.29,0.0,25,Rejected,0
CLM-11874,POL-12100,4270.45,0.0,21,Rejected,0
CLM-11875,POL-12100,764.18,714.72,36,Approved,0
CLM-11876,POL-12102,3368.05,2739.72,1,Approved,0
CLM-11877,POL-12102,4151.81,3344.82,22,Approved,0
CLM-11878,POL-12102,1753.74,1669.64,33,Approved,0
CLM-11879,POL-12103,517.19,0.0,2,Rejected,0
CLM-11880,POL-12105,2727.09,1921.3,4,Approved,0
CLM-11881,POL-12105,4131.56,3569.67,16,Approved,0
CLM-11882,POL-12106,772.53,562.98,25,Approved,0
CLM-11883,POL-12107,1636.7,1275.39,45,Approved,0
CLM-11884,POL-12107,3745.64,2938.65,11,Approved,0
CLM-11885,POL-12108,1677.78,1337.5,24,Approved,0
CLM-11886,POL-12108,3572.03,3085.91,20,Approved,0
CLM-11887,POL-12109,3881.52,0.0,17,Pending,0
CLM-11888,POL-12111,2236.53,2117.95,4,Approved,0
CLM-11889,POL-12111,5758.21,0.0,61,Rejected,1
CLM-11890,POL-12112,4317.82,0.0,39,Rejected,0
CLM-11891,POL-12113,248.46,157.17,21,Approved,0
CLM-11892,POL-12115,11750.96,0.0,52,Rejected,1
CLM-11893,POL-12118,3835.36,0.0,25,Rejected,0
CLM-11894,POL-12120,4854.03,4684.3,1,Approved,0
CLM-11895,POL-12121,2031.34,0.0,9,Rejected,0
CLM-11896,POL-12122,273.67,261.83,12,Approved,0
CLM-11897,POL-12123,4672.63,3099.89,32,Approved,0
CLM-11898,POL-12123,1912.36,1457.8,7,Approved,0
CLM-11899,POL-12124,4345.28,2709.31,19,Approved,0
CLM-11900,POL-12124,3870.29,0.0,85,Rejected,1
CLM-11901,POL-12124,2279.51,1596.14,29,Approved,0
CLM-11902,POL-12125,2804.04,2780.99,23,Approved,0
CLM-11903,POL-12125,1860.89,1665.1,16,Approved,0
CLM-11904,POL-12125,4674.41,0.0,22,Rejected,0
CLM-11905,POL-12128,2817.85,2802.15,8,Approved,0
CLM-11906,POL-12129,3009.64,2755.97,28,Approved,0
CLM-11907,POL-12129,1796.89,1193.96,14,Approved,0
CLM-11908,POL-12130,3547.35,2853.65,33,Approved,0
CLM-11909,POL-12132,3958.4,0.0,24,Pending,0
CLM-11910,POL-12132,2468.38,0.0,12,Pending,0
CLM-11911,POL-12133,1287.9,0.0,20,Pending,0
CLM-11912,POL-12133,373.69,259.08,63,Approved,0
CLM-11913,POL-12134,1499.98,1143.04,15,Approved,0
CLM-11914,POL-12136,1315.66,1281.14,24,Approved,0
CLM-11915,POL-12136,229.29,210.9,2,Approved,0
CLM-11916,POL-12136,3441.5,2684.82,8,Approved,0
CLM-11917,POL-12139,3728.68,2510.33,13,Approved,0
CLM-11918,POL-12141,2339.21,2142.52,15,Approved,0
CLM-11919,POL-12143,1052.67,720.53,13,Approved,0
CLM-11920,POL-12144,1547.32,0.0,5,Rejected,0
CLM-11921,POL-12145,3259.86,0.0,16,Pending,0
CLM-11922,POL-12146,1481.55,933.51,1,Approved,0
CLM-11923,POL-12147,4089.67,0.0,29,Rejected,0
CLM-11924,POL-12148,1478.52,928.14,41,Approved,0
CLM-11925,POL-12148,4517.32,0.0,21,Pending,0
CLM-11926,POL-12148,1152.28,0.0,6,Pending,0
CLM-11927,POL-12149,846.41,0.0,30,Pending,0
CLM-11928,POL-12149,1896.61,1246.33,14,Approved,0
CLM-11929,POL-12150,2288.52,1731.46,28,Approved,0
CLM-11930,POL-12153,1610.69,1402.83,16,Approved,0
CLM-11931,POL-12153,4186.72,0.0,32,Rejected,0
CLM-11932,POL-12155,567.23,384.52,3,Approved,0
CLM-11933,POL-12156,3792.77,2539.86,25,Approved,0
CLM-11934,POL-12160,359.9,228.0,17,Approved,0
CLM-11935,POL-12161,3044.48,2489.91,20,Approved,0
CLM-11936,POL-12163,3832.3,3697.06,5,Approved,0
CLM-11937,POL-12164,1400.37,840.92,29,Approved,0
CLM-11938,POL-12165,551.98,476.92,33,Approved,0
CLM-11939,POL-12166,3701.28,3209.34,38,Approved,0
CLM-11940,POL-12166,3514.09,3386.02,30,Approved,0
CLM-11941,POL-12168,2684.41,1952.37,22,Approved,0
