customer_id,age,gender,policy_id,policy_type,premium_amount,sales_channel,tenure_months,is_churned
CUST-11427,25,Male,POL-11427,Health,1952.33,Online,106,1
CUST-11428,59,Female,POL-11428,Health,2200.08,Direct,2,0
CUST-11429,66,Female,POL-11429,Motor,1573.99,Broker,35,0
CUST-11430,45,Female,POL-11430,Motor,551.68,Online,45,1
CUST-11431,48,Male,POL-11431,Motor,784.67,Broker,49,0
CUST-11432,75,Female,POL-11432,Health,1242.22,Broker,35,0
CUST-11433,26,Male,POL-11433,Motor,2390.43,Broker,106,1
CUST-11434,71,Male,POL-11434,Motor,693.64,Online,92,0
CUST-11435,68,Male,POL-11435,Property,1855.95,Online,72,0
CUST-11436,46,Male,POL-11436,Motor,1154.68,Broker,32,0
CUST-11437,31,Female,POL-11437,Property,814.83,Online,68,0
CUST-11438,57,Male,POL-11438,Health,1194.2,Direct,109,0
CUST-11439,58,Female,POL-11439,Motor,270.9,Online,71,0
CUST-11440,39,Male,POL-11440,Motor,2016.85,Broker,39,1
CUST-11441,28,Female,POL-11441,Motor,683.92,Online,48,0
CUST-11442,40,Female,POL-11442,Health,1840.99,Bank,91,0
CUST-11443,18,Female,POL-11443,Health,264.04,Broker,37,0
CUST-11444,63,Female,POL-11444,Health,2392.24,Broker,60,0
CUST-11445,54,Female,POL-11445,Property,563.24,Broker,81,0
CUST-11446,38,Female,POL-11446,Health,2218.58,Broker,74,0
CUST-11447,43,Male,POL-11447,Motor,2042.74,Direct,4,1
CUST-11448,63,Female,POL-11448,Motor,2422.86,Bank,23,0
CUST-11449,53,Male,POL-11449,Property,1246.94,Bank,14,0
CUST-11450,71,Female,POL-11450,Motor,1845.75,Broker,5,1
CUST-11451,40,Male,POL-11451,Motor,989.71,Online,66,1
CUST-11452,74,Female,POL-11452,Health,542.48,Online,110,0
CUST-11453,18,Female,POL-11453,Motor,1163.38,Online,24,1
CUST-11454,71,Male,POL-11454,Property,497.8,Direct,18,0
CUST-11455,72,Female,POL-11455,Health,2456.91,Broker,27,0
CUST-11456,68,Female,POL-11456,Motor,330.99,Direct,24,0
CUST-11457,57,Female,POL-11457,Property,1514.11,Direct,29,0
CUST-11458,32,Male,POL-11458,Motor,1603.51,Online,11,0
CUST-11459,38,Female,POL-11459,Motor,1391.39,Online,112,1
CUST-11460,64,Male,POL-11460,Motor,1689.25,Broker,18,0
CUST-11461,26,Female,POL-11461,Motor,378.83,Broker,112,0
CUST-11462,70,Female,POL-11462,Health,1432.04,Bank,117,0
CUST-11463,26,Male,POL-11463,Motor,789.31,Online,4,1
CUST-11464,27,Female,POL-11464,Motor,2356.42,Bank,33,0
CUST-11465,69,Female,POL-11465,Motor,1928.97,Broker,78,0
CUST-11466,74,Male,POL-11466,Health,2434.03,Online,108,1
CUST-11467,70,Female,POL-11467,Property,190.13,Online,120,1
CUST-11468,43,Male,POL-11468,Motor,784.32,Bank,42,0
CUST-11469,58,Male,POL-11469,Motor,569.01,Broker,32,0
CUST-11470,52,Male,POL-11470,Motor,126.77,Broker,51,0
CUST-11471,69,Female,POL-11471,Motor,681.58,Direct,4,1
CUST-11472,42,Male,POL-11472,Health,1729.06,Bank,20,1
CUST-11473,43,Male,POL-11473,Health,654.61,Bank,85,0
CUST-11474,28,Female,POL-11474,Motor,1321.61,Bank,67,0
CUST-11475,55,Male,POL-11475,Motor,2230.76,Bank,89,1
CUST-11476,19,Female,POL-11476,Motor,1765.02,Broker,68,1
CUST-11477,24,Female,POL-11477,Health,1047.11,Broker,62,0
CUST-11478,35,Female,POL-11478,Motor,993.93,Broker,58,0
CUST-11479,44,Female,POL-11479,Property,1193.77,Direct,47,0
CUST-11480,51,Male,POL-11480,Health,524.9,Bank,75,0
CUST-11481,44,Male,POL-11481,Motor,1621.6,Bank,80,0
CUST-11482,34,Male,POL-11482,Health,973.97,Broker,59,0
CUST-11483,60,Male,POL-11483,Property,2145.68,Online,100,0
CUST-11484,61,Male,POL-11484,Health,1915.73,Bank,6,0
CUST-11485,68,Female,POL-11485,Motor,1565.23,Direct,95,0
CUST-11486,71,Male,POL-11486,Motor,974.09,Broker,40,0
CUST-11487,41,Male,POL-11487,Property,603.84,Direct,77,0
CUST-11488,42,Male,POL-11488,Health,1962.76,Direct,23,0
CUST-11489,24,Female,POL-11489,Health,1267.38,Online,52,0
CUST-11490,69,Female,POL-11490,Property,639.4,Direct,4,0
CUST-11491,23,Male,POL-11491,Property,568.42,Broker,37,0
CUST-11492,70,Female,POL-11492,Property,496.96,Bank,42,1
CUST-11493,41,Male,POL-11493,Motor,1965.19,Online,101,0
CUST-11494,50,Male,POL-11494,Health,649.57,Direct,44,0
CUST-11495,66,Female,POL-11495,Health,1363.94,Bank,97,0
CUST-11496,46,Female,POL-11496,Health,1183.71,Broker,120,0
CUST-11497,60,Male,POL-11497,Health,1491.07,Broker,42,0
CUST-11498,39,Male,POL-11498,Motor,2205.17,Bank,29,0
CUST-11499,43,Female,POL-11499,Health,2182.59,Broker,101,0
CUST-11500,45,Male,POL-11500,Health,1182.58,Online,19,0
CUST-11501,67,Female,POL-11501,Motor,136.88,Broker,115,0
CUST-11502,38,Male,POL-11502,Health,1123.47,Broker,84,0
CUST-11503,66,Female,POL-11503,Motor,1554.86,Online,32,0
CUST-11504,24,Male,POL-11504,Motor,1438.64,Broker,44,0
CUST-11505,34,Male,POL-11505,Motor,1663.21,Online,55,0
CUST-11506,37,Female,POL-11506,Motor,469.78,Online,80,0
CUST-11507,58,Male,POL-11507,Health,1651.68,Bank,5,0
CUST-11508,66,Male,POL-11508,Health,538.36,Online,113,0
CUST-11509,37,Female,POL-11509,Health,1901.26,Broker,46,0
CUST-11510,71,Male,POL-11510,Property,913.81,Bank,76,0
CUST-11511,39,Male,POL-11511,Motor,1803.75,Online,45,0
CUST-11512,45,Male,POL-11512,Motor,214.88,Online,21,1
CUST-11513,57,Female,POL-11513,Property,1078.86,Bank,78,0
CUST-11514,66,Female,POL-11514,Motor,1792.08,Online,101,0
CUST-11515,24,Female,POL-11515,Property,644.49,Direct,22,0
CUST-11516,18,Male,POL-11516,Property,2008.69,Online,30,0
CUST-11517,49,Male,POL-11517,Health,1613.87,Broker,23,0
CUST-11518,30,Male,POL-11518,Property,1510.15,Broker,5,0
CUST-11519,47,Male,POL-11519,Motor,948.52,Online,63,0
CUST-11520,40,Female,POL-11520,Motor,1257.88,Broker,93,1
CUST-11521,68,Male,POL-11521,Health,1533.64,Broker,59,0
CUST-11522,73,Male,POL-11522,Motor,1233.91,Broker,94,0
CUST-11523,36,Male,POL-11523,Property,1775.95,Online,82,0
CUST-11524,49,Female,POL-11524,Motor,1140.87,Direct,110,0
CUST-11525,47,Male,POL-11525,Health,585.46,Online,114,0
CUST-11526,46,Male,POL-11526,Health,613.44,Direct,52,0
CUST-11527,66,Male,POL-11527,Health,113.93,Direct,65,0
CUST-11528,62,Male,POL-11528,Motor,822.3,Direct,39,1
CUST-11529,46,Male,POL-11529,Motor,1897.4,Online,81,0
CUST-11530,47,Female,POL-11530,Property,2005.99,Direct,3,0
CUST-11531,33,Male,POL-11531,Motor,585.92,Bank,42,0
CUST-11532,57,Male,POL-11532,Property,2401.71,Bank,71,0
CUST-11533,36,Male,POL-11533,Health,1305.77,Bank,27,0
CUST-11534,35,Male,POL-11534,Health,2300.75,Bank,28,0
CUST-11535,18,Male,POL-11535,Health,1796.24,Direct,108,1
CUST-11536,31,Male,POL-11536,Motor,1833.84,Online,54,0
CUST-11537,68,Male,POL-11537,Health,304.1,Online,95,0
CUST-11538,64,Male,POL-11538,Property,627.98,Online,15,1
CUST-11539,67,Male,POL-11539,Motor,121.16,Bank,119,0
CUST-11540,19,Male,POL-11540,Property,1818.71,Online,53,1
CUST-11541,71,Female,POL-11541,Health,926.65,Bank,112,0
CUST-11542,45,Female,POL-11542,Motor,1987.97,Direct,72,0
CUST-11543,66,Female,POL-11543,Motor,913.45,Bank,70,0
CUST-11544,67,Female,POL-11544,Property,2066.4,Online,92,0
CUST-11545,47,Male,POL-11545,Motor,413.68,Online,4,0
CUST-11546,55,Female,POL-11546,Property,516.1,Direct,94,0
CUST-11547,68,Female,POL-11547,Property,918.1,Online,107,1
CUST-11548,21,Male,POL-11548,Motor,1080.37,Bank,17,0
CUST-11549,18,Female,POL-11549,Motor,936.89,Broker,34,1
CUST-11550,25,Female,POL-11550,Health,1932.75,Online,6,1
CUST-11551,46,Male,POL-11551,Motor,332.68,Direct,36,0
CUST-11552,72,Male,POL-11552,Health,942.92,Bank,99,0
CUST-11553,56,Male,POL-11553,Motor,2109.38,Direct,103,0
CUST-11554,20,Female,POL-11554,Health,260.31,Broker,39,0
CUST-11555,49,Female,POL-11555,Health,2361.62,Direct,80,0
CUST-11556,27,Male,POL-11556,Motor,2467.16,Online,66,0
CUST-11557,27,Male,POL-11557,Motor,312.56,Broker,8,1
CUST-11558,36,Female,POL-11558,Motor,799.05,Online,15,0
CUST-11559,63,Male,POL-11559,Motor,993.76,Bank,63,0
CUST-11560,51,Female,POL-11560,Health,1963.34,Bank,91,0
CUST-11561,50,Male,POL-11561,Property,1530.22,Broker,80,0
CUST-11562,40,Male,POL-11562,Motor,1646.48,Bank,65,0
CUST-11563,72,Female,POL-11563,Health,1918.02,Online,59,0
CUST-11564,45,Male,POL-11564,Health,383.15,Broker,10,1
CUST-11565,49,Male,POL-11565,Motor,2099.7,Broker,7,0
CUST-11566,67,Male,POL-11566,Motor,1793.49,Broker,112,0
CUST-11567,24,Female,POL-11567,Property,1485.62,Bank,74,0
CUST-11568,46,Male,POL-11568,Health,2235.36,Broker,76,1
CUST-11569,25,Male,POL-11569,Health,1780.74,Broker,81,0
CUST-11570,18,Male,POL-11570,Health,584.08,Online,109,1
CUST-11571,74,Male,POL-11571,Motor,1131.39,Online,12,0
CUST-11572,72,Male,POL-11572,Health,1285.7,Online,79,1
CUST-11573,20,Male,POL-11573,Health,232.52,Online,46,0
CUST-11574,41,Female,POL-11574,Health,2391.13,Broker,115,0
CUST-11575,40,Female,POL-11575,Motor,408.59,Bank,32,0
CUST-11576,25,Male,POL-11576,Motor,1773.91,Broker,32,1
CUST-11577,71,Female,POL-11577,Motor,1314.95,Online,115,0
CUST-11578,74,Female,POL-11578,Property,161.52,Online,90,0
CUST-11579,64,Male,POL-11579,Motor,2319.39,Broker,78,0
CUST-11580,54,Female,POL-11580,Health,2144.41,Bank,114,0
CUST-11581,20,Female,POL-11581,Motor,1358.22,Direct,90,0
CUST-11582,68,Female,POL-11582,Motor,649.46,Broker,61,0
CUST-11583,50,Female,POL-11583,Health,391.89,Bank,69,0
CUST-11584,45,Female,POL-11584,Health,972.14,Online,116,0
CUST-11585,64,Female,POL-11585,Health,713.03,Online,61,1
CUST-11586,25,Female,POL-11586,Motor,1316.06,Online,102,0
CUST-11587,51,Female,POL-11587,Health,2419.38,Bank,114,0
CUST-11588,52,Male,POL-11588,Motor,1479.89,Broker,46,0
CUST-11589,49,Male,POL-11589,Motor,2235.83,Broker,68,0
CUST-11590,41,Female,POL-11590,Health,1662.11,Direct,92,0
CUST-11591,31,Female,POL-11591,Motor,1240.59,Broker,55,0
CUST-11592,49,Male,POL-11592,Motor,2151.06,Online,1,1
CUST-11593,73,Female,POL-11593,Health,1231.28,Direct,77,0
CUST-11594,63,Female,POL-11594,Health,2184.71,Broker,107,0
CUST-11595,60,Male,POL-11595,Property,799.78,Broker,67,0
CUST-11596,33,Male,POL-11596,Motor,409.15,Online,49,0
CUST-11597,21,Male,POL-11597,Motor,2152.75,Bank,114,0
CUST-11598,69,Female,POL-11598,Motor,1509.8,Direct,25,0
CUST-11599,54,Female,POL-11599,Property,2233.82,Online,106,0
CUST-11600,71,Male,POL-11600,Health,2350.79,Broker,16,0
CUST-11601,38,Male,POL-11601,Health,228.71,Online,85,0
CUST-11602,31,Female,POL-11602,Motor,1302.33,Broker,13,0
CUST-11603,48,Male,POL-11603,Health,999.91,Direct,52,0
CUST-11604,72,Female,POL-11604,Motor,1602.06,Online,108,0
CUST-11605,65,Female,POL-11605,Health,2004.62,Bank,36,1
CUST-11606,35,Male,POL-11606,Property,773.42,Direct,72,0
CUST-11607,24,Male,POL-11607,Property,1436.32,Online,44,0
CUST-11608,27,Female,POL-11608,Health,1800.95,Online,83,1
CUST-11609,24,Male,POL-11609,Health,422.63,Bank,47,0
CUST-11610,50,Male,POL-11610,Property,2053.76,Direct,80,0
CUST-11611,40,Male,POL-11611,Health,1554.66,Direct,76,0
CUST-11612,38,Male,POL-11612,Motor,2378.89,Bank,20,0
CUST-11613,36,Female,POL-11613,Health,914.87,Broker,18,1
CUST-11614,65,Female,POL-11614,Motor,359.55,Broker,54,0
CUST-11615,36,Female,POL-11615,Health,1315.6,Broker,12,0
CUST-11616,53,Female,POL-11616,Health,305.95,Bank,112,0
CUST-11617,46,Male,POL-11617,Health,2426.86,Broker,25,0
CUST-11618,35,Male,POL-11618,Motor,192.84,Bank,60,0
CUST-11619,19,Female,POL-11619,Motor,1908.41,Direct,116,0
CUST-11620,18,Female,POL-11620,Health,1360.25,Broker,75,0
CUST-11621,64,Male,POL-11621,Property,984.69,Direct,86,1
CUST-11622,22,Female,POL-11622,Health,258.02,Broker,116,1
CUST-11623,37,Female,POL-11623,Motor,1593.2,Online,110,0
CUST-11624,28,Male,POL-11624,Property,1504.53,Online,34,1
CUST-11625,59,Female,POL-11625,Property,774.12,Direct,13,0
CUST-11626,19,Male,POL-11626,Motor,2284.53,Broker,110,0
CUST-11627,20,Male,POL-11627,Motor,829.86,Online,38,1
CUST-11628,40,Female,POL-11628,Health,1179.34,Bank,12,0
CUST-11629,72,Male,POL-11629,Property,1405.03,Online,103,0
CUST-11630,29,Female,POL-11630,Property,340.56,Bank,36,0
CUST-11631,37,Male,POL-11631,Property,2337.19,Broker,28,1
CUST-11632,22,Female,POL-11632,Health,998.89,Bank,91,1
CUST-11633,54,Female,POL-11633,Health,293.87,Direct,39,0
CUST-11634,55,Female,POL-11634,Motor,1029.5,Broker,77,0
CUST-11635,47,Male,POL-11635,Motor,1540.49,Bank,43,0
CUST-11636,26,Male,POL-11636,Health,1332.77,Bank,104,0
CUST-11637,51,Female,POL-11637,Health,1766.9,Online,91,0
CUST-11638,70,Male,POL-11638,Health,233.16,Broker,115,0
CUST-11639,61,Female,POL-11639,Health,782.9,Broker,31,1
CUST-11640,52,Female,POL-11640,Motor,2066.15,Direct,2,1
CUST-11641,69,Male,POL-11641,Health,291.74,Bank,117,0
CUST-11642,75,Female,POL-11642,Motor,2153.17,Broker,82,0
CUST-11643,39,Male,POL-11643,Motor,320.55,Bank,90,0
CUST-11644,61,Female,POL-11644,Health,2102.69,Broker,117,0
CUST-11645,41,Male,POL-11645,Health,965.89,Bank,42,0
CUST-11646,34,Female,POL-11646,Property,1569.3,Bank,31,0
CUST-11647,27,Female,POL-11647,Motor,466.93,Direct,61,0
CUST-11648,47,Male,POL-11648,Health,258.8,Direct,102,0
CUST-11649,73,Female,POL-11649,Motor,618.25,Bank,56,0
CUST-11650,63,Female,POL-11650,Motor,406.85,Online,86,0
CUST-11651,40,Male,POL-11651,Property,849.77,Online,100,0
CUST-11652,49,Female,POL-11652,Health,1334.52,Online,83,0
CUST-11653,34,Male,POL-11653,Property,1513.02,Broker,14,1
CUST-11654,67,Female,POL-11654,Motor,1995.68,Bank,14,0
CUST-11655,68,Male,POL-11655,Property,1674.98,Broker,114,0
CUST-11656,34,Female,POL-11656,Motor,1561.02,Bank,29,0
CUST-11657,31,Female,POL-11657,Property,1088.28,Broker,81,0
CUST-11658,26,Female,POL-11658,Motor,1237.14,Online,50,1
CUST-11659,57,Male,POL-11659,Motor,1094.85,Broker,50,0
CUST-11660,19,Male,POL-11660,Health,2121.2,Direct,63,1
CUST-11661,62,Male,POL-11661,Property,652.0,Direct,101,0
CUST-11662,42,Male,POL-11662,Motor,113.73,Online,73,0
CUST-11663,56,Female,POL-11663,Motor,1663.17,Online,65,0
CUST-11664,26,Female,POL-11664,Property,585.91,Bank,68,0
CUST-11665,71,Male,POL-11665,Motor,2236.28,Direct,71,0
CUST-11666,39,Male,POL-11666,Motor,2161.71,Online,11,1
CUST-11667,60,Male,POL-11667,Motor,284.15,Online,14,1
CUST-11668,63,Female,POL-11668,Motor,355.33,Broker,106,0
CUST-11669,21,Male,POL-11669,Property,1288.41,Direct,83,0
CUST-11670,43,Male,POL-11670,Health,1562.13,Direct,104,0
CUST-11671,75,Female,POL-11671,Health,759.78,Direct,3,1
CUST-11672,46,Female,POL-11672,Property,1820.31,Direct,8,0
CUST-11673,62,Male,POL-11673,Health,1527.8,Online,93,1
CUST-11674,51,Female,POL-11674,Motor,879.58,Broker,114,0
CUST-11675,40,Male,POL-11675,Motor,160.89,Online,101,0
CUST-11676,54,Female,POL-11676,Motor,1900.36,Bank,116,0
CUST-11677,28,Male,POL-11677,Motor,615.41,Online,43,0
CUST-11678,23,Male,POL-11678,Property,2102.74,Online,9,0
CUST-11679,35,Male,POL-11679,Health,1108.7,Broker,19,0
CUST-11680,38,Male,POL-11680,Motor,1484.99,Bank,12,0
CUST-11681,59,Female,POL-11681,Health,2195.08,Broker,27,0
CUST-11682,53,Female,POL-11682,Health,2172.7,Online,101,0
CUST-11683,58,Female,POL-11683,Property,991.65,Bank,112,0
CUST-11684,55,Female,POL-11684,Property,601.33,Online,58,0
CUST-11685,51,Male,POL-11685,Health,1960.35,Online,25,0
CUST-11686,34,Male,POL-11686,Health,1139.39,Direct,45,0
CUST-11687,54,Female,POL-11687,Health,560.9,Broker,102,0
CUST-11688,42,Female,POL-11688,Health,2270.62,Online,48,0
CUST-11689,55,Female,POL-11689,Motor,575.45,Broker,50,0
CUST-11690,75,Female,POL-11690,Motor,161.94,Online,81,0
CUST-11691,29,Female,POL-11691,Health,148.67,Broker,44,0
CUST-11692,40,Male,POL-11692,Motor,1593.56,Bank,59,0
CUST-11693,70,Male,POL-11693,Motor,1688.02,Broker,33,1
CUST-11694,59,Male,POL-11694,Health,846.5,Online,103,0
CUST-11695,39,Female,POL-11695,Motor,868.03,Online,78,0
CUST-11696,38,Female,POL-11696,Health,914.79,Direct,28,0
CUST-11697,44,Female,POL-11697,Health,1732.38,Direct,18,0
CUST-11698,74,Female,POL-11698,Property,239.52,Direct,55,0
CUST-11699,48,Male,POL-11699,Health,2329.88,Direct,33,0
CUST-11700,23,Male,POL-11700,Motor,634.05,Direct,116,0
CUST-11701,44,Female,POL-11701,Health,2499.22,Direct,106,0
CUST-11702,57,Male,POL-11702,Property,511.65,Online,15,0
CUST-11703,51,Male,POL-11703,Property,1951.71,Broker,61,0
CUST-11704,29,Female,POL-11704,Motor,636.19,Bank,11,1
CUST-11705,62,Female,POL-11705,Motor,294.03,Online,36,1
CUST-11706,74,Female,POL-11706,Property,2199.84,Broker,15,0
CUST-11707,70,Female,POL-11707,Motor,2161.0,Direct,53,1
CUST-11708,24,Female,POL-11708,Health,1068.57,Bank,62,0
CUST-11709,27,Female,POL-11709,Motor,1785.75,Broker,48,0
CUST-11710,62,Male,POL-11710,Motor,1436.96,Online,94,1
CUST-11711,34,Male,POL-11711,Motor,2147.09,Online,15,1
CUST-11712,43,Female,POL-11712,Motor,856.13,Broker,63,0
CUST-11713,38,Male,POL-11713,Health,1356.81,Bank,113,1
CUST-11714,45,Female,POL-11714,Property,1264.89,Direct,87,0
CUST-11715,75,Female,POL-11715,Motor,949.37,Broker,43,0
CUST-11716,63,Female,POL-11716,Property,2239.49,Bank,50,0
CUST-11717,19,Female,POL-11717,Motor,498.11,Online,60,0
CUST-11718,71,Male,POL-11718,Health,458.82,Bank,112,0
CUST-11719,60,Female,POL-11719,Motor,1484.58,Online,59,0
CUST-11720,18,Male,POL-11720,Property,1677.99,Online,15,1
CUST-11721,68,Female,POL-11721,Health,567.09,Bank,29,0
CUST-11722,70,Female,POL-11722,Health,1037.72,Broker,75,1
CUST-11723,53,Female,POL-11723,Property,2371.75,Online,109,0
CUST-11724,68,Male,POL-11724,Health,691.88,Online,82,0
CUST-11725,43,Female,POL-11725,Property,1704.07,Broker,40,0
CUST-11726,46,Female,POL-11726,Health,1876.36,Online,31,0
CUST-11727,38,Female,POL-11727,Property,1175.51,Broker,73,0
CUST-11728,28,Male,POL-11728,Health,2350.06,Online,86,0
CUST-11729,57,Male,POL-11729,Motor,1867.98,Online,11,1
CUST-11730,28,Male,POL-11730,Health,1199.02,Bank,81,1
CUST-11731,53,Female,POL-11731,Motor,1466.4,Broker,97,0
CUST-11732,66,Male,POL-11732,Health,1762.27,Online,62,0
CUST-11733,56,Female,POL-11733,Health,1521.26,Broker,75,0
CUST-11734,57,Male,POL-11734,Health,2208.87,Online,103,0
CUST-11735,52,Male,POL-11735,Motor,956.53,Online,8,1
CUST-11736,71,Female,POL-11736,Motor,819.73,Online,51,0
CUST-11737,51,Male,POL-11737,Health,613.21,Bank,57,0
CUST-11738,72,Female,POL-11738,Property,190.68,Bank,4,1
CUST-11739,64,Female,POL-11739,Motor,203.23,Broker,36,0
CUST-11740,41,Male,POL-11740,Motor,2188.13,Direct,19,0
CUST-11741,71,Female,POL-11741,Health,1728.14,Online,24,1
CUST-11742,39,Female,POL-11742,Health,1685.28,Direct,41,0
CUST-11743,22,Male,POL-11743,Motor,1575.14,Broker,49,1
CUST-11744,73,Male,POL-11744,Motor,2138.13,Online,82,1
CUST-11745,50,Female,POL-11745,Motor,1252.64,Direct,97,1
CUST-11746,75,Male,POL-11746,Property,2188.99,Direct,46,0
CUST-11747,53,Female,POL-11747,Motor,962.67,Bank,36,0
CUST-11748,64,Female,POL-11748,Motor,2324.1,Direct,10,1
CUST-11749,37,Male,POL-11749,Motor,1776.78,Broker,119,0
CUST-11750,36,Male,POL-11750,Motor,717.23,Broker,78,0
CUST-11751,52,Male,POL-11751,Health,1453.8,Bank,7,1
CUST-11752,69,Male,POL-11752,Motor,1379.27,Bank,12,0
CUST-11753,60,Female,POL-11753,Motor,430.96,Online,86,0
CUST-11754,34,Female,POL-11754,Health,1518.98,Direct,91,0
CUST-11755,62,Male,POL-11755,Motor,855.49,Bank,48,0
CUST-11756,60,Male,POL-11756,Motor,225.64,Online,37,0
CUST-11757,51,Female,POL-11757,Property,2376.77,Bank,75,0
CUST-11758,26,Female,POL-11758,Health,1639.58,Online,36,0
CUST-11759,43,Female,POL-11759,Property,2204.61,Direct,60,0
CUST-11760,19,Female,POL-11760,Property,1722.53,Direct,77,0
CUST-11761,70,Male,POL-11761,Health,956.76,Broker,96,0
CUST-11762,26,Female,POL-11762,Motor,1330.45,Broker,8,0
CUST-11763,26,Female,POL-11763,Health,1721.79,Online,7,0
CUST-11764,57,Male,POL-11764,Property,2404.61,Bank,107,0
CUST-11765,34,Female,POL-11765,Health,708.81,Online,43,0
CUST-11766,18,Female,POL-11766,Health,2199.94,Direct,58,0
CUST-11767,42,Male,POL-11767,Motor,2317.79,Broker,81,0
CUST-11768,60,Male,POL-11768,Property,1709.0,Broker,86,0
CUST-11769,57,Male,POL-11769,Health,2335.04,Direct,46,1
CUST-11770,59,Female,POL-11770,Property,1054.91,Direct,34,0
CUST-11771,42,Female,POL-11771,Motor,2387.24,Online,84,1
CUST-11772,56,Male,POL-11772,Motor,1786.68,Broker,117,0
CUST-11773,52,Male,POL-11773,Motor,200.81,Bank,72,1
CUST-11774,20,Female,POL-11774,Health,2276.49,Direct,22,0
CUST-11775,67,Male,POL-11775,Motor,1262.73,Bank,91,0
CUST-11776,54,Male,POL-11776,Motor,1204.78,Online,98,0
CUST-11777,61,Male,POL-11777,Property,1459.52,Broker,21,0
CUST-11778,61,Female,POL-11778,Motor,458.52,Online,15,0
CUST-11779,68,Female,POL-11779,Property,1226.0,Online,5,1
CUST-11780,47,Female,POL-11780,Motor,2094.71,Online,102,0
CUST-11781,55,Female,POL-11781,Property,137.16,Online,17,0
CUST-11782,51,Female,POL-11782,Health,755.0,Broker,72,0
CUST-11783,29,Female,POL-11783,Property,105.89,Online,19,1
CUST-11784,36,Male,POL-11784,Property,1097.71,Bank,5,0
CUST-11785,54,Female,POL-11785,Motor,1847.96,Broker,23,0
CUST-11786,61,Female,POL-11786,Motor,2017.05,Broker,83,0
CUST-11787,66,Male,POL-11787,Motor,2368.46,Bank,14,0
CUST-11788,34,Female,POL-11788,Health,1560.41,Broker,10,1
CUST-11789,27,Female,POL-11789,Property,711.1,Online,31,1
CUST-11790,74,Male,POL-11790,Health,2317.96,Online,13,0
CUST-11791,72,Male,POL-11791,Health,1960.76,Online,22,0
CUST-11792,66,Male,POL-11792,Motor,1478.63,Direct,37,0
CUST-11793,64,Female,POL-11793,Property,1769.54,Broker,39,0
CUST-11794,29,Male,POL-11794,Property,2318.36,Broker,10,1
CUST-11795,33,Female,POL-11795,Motor,1809.75,Online,31,0
CUST-11796,41,Female,POL-11796,Health,984.1,Online,43,0
CUST-11797,36,Female,POL-11797,Motor,1811.27,Online,99,0
CUST-11798,25,Female,POL-11798,Health,196.67,Online,77,1
CUST-11799,48,Male,POL-11799,Health,1027.4,Broker,94,0
CUST-11800,38,Male,POL-11800,Motor,1075.18,Broker,98,0
CUST-11801,34,Female,POL-11801,Motor,500.41,Bank,36,0
CUST-11802,40,Male,POL-11802,Motor,155.41,Direct,35,0
CUST-11803,54,Female,POL-11803,Health,420.11,Direct,111,0
CUST-11804,71,Female,POL-11804,Health,1671.09,Broker,68,0
CUST-11805,33,Female,POL-11805,Motor,2025.49,Broker,55,0
CUST-11806,23,Male,POL-11806,Health,2471.69,Direct,117,0
CUST-11807,25,Female,POL-11807,Health,931.27,Bank,68,0
CUST-11808,42,Female,POL-11808,Motor,1538.51,Bank,47,0
CUST-11809,35,Male,POL-11809,Motor,2349.15,Bank,6,0
CUST-11810,42,Male,POL-11810,Health,500.9,Bank,119,0
CUST-11811,29,Male,POL-11811,Property,1822.35,Bank,28,0
CUST-11812,32,Male,POL-11812,Motor,1911.95,Online,30,1
CUST-11813,43,Female,POL-11813,Motor,313.54,Broker,27,0
CUST-11814,58,Male,POL-11814,Motor,2167.0,Online,69,0
CUST-11815,62,Female,POL-11815,Health,2051.45,Broker,108,0
